SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,Cluster
0.0,17.0,94.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
1.0,7.0,89.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,10.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,59.0,90.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,72.0,85.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,22.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,13.0,51.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,10.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,35.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,71.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,32.0,75.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,5.0,56.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
1.0,31.0,85.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,46.0,45.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,20.0,79.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,10.0,80.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,47.0,107.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,23.0,90.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,21.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,63.0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
1.0,2.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,5.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
1.0,4.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,26.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,70.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,44.0,54.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,33.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,30.0,95.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,14.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,12.0,95.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,41.0,89.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,9.0,103.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,69.0,110.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,80.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,2.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,2.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,30.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,51.0,94.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,50.0,101.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,69.0,24.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,70.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,52.0,61.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,18.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,46.0,89.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,55.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,5.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,3.0,87.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,6.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,70.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,59.0,72.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,40.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,71.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,5.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,10.0,86.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,65.0,107.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,5.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,57.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,62.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,30.0,69.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,29.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,56.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,58.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.0,35.0,73.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,67.0,105.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,70.0,85.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,24.0,56.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,34.0,57.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,71.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,4.0,83.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,12.0,81.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,15.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,46.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,44.0,62.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,40.0,103.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
1.0,14.0,105.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
1.0,68.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,33.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,29.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,59.0,107.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,25.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,7.0,69.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,16.0,70.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,38.0,74.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,10.0,68.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,69.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,54.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,53.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,41.0,75.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,31.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,20.0,107.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,19.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,50.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,27.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,54.0,110.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,42.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,12.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,49.0,101.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,27.0,69.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,24.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,67.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,72.0,114.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,52.0,106.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,10.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,72.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,7.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,72.0,116.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,51.0,81.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,26.0,98.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,52.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,36.0,19.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,1.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,12.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.0,72.0,112.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,12.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,1.0,95.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,30.0,70.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,42.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,69.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,13.0,89.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,12.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
1.0,57.0,101.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,32.0,85.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,68.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,8.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,46.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,10.0,95.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
1.0,4.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,1.0,46.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,4.0,85.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,68.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,58.0,94.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,12.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,72.0,114.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,27.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,31.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,70.0,98.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,67.0,69.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,3.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,28.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,29.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,4.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,50.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,34.0,64.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,67.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,72.0,104.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
1.0,7.0,84.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,47.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,11.0,51.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,40.0,105.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
1.0,40.0,102.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,41.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,31.0,94.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,62.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,61.0,104.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,67.0,36.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,72.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,62.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,59.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,4.0,56.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,72.0,90.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,70.0,65.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,71.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,38.0,99.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3
1.0,19.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3
0.0,3.0,70.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,4.0,58.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,4.0,46.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3
0.0,18.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,51.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,13.0,85.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,3.0,80.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,10.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,61.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,12.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,31.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,72.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,14.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,11.0,80.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,56.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,31.0,81.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,4.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
1.0,21.0,65.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,22.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3
1.0,23.0,90.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,47.0,60.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,65.0,109.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,8.0,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,24.0,83.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,9.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,5.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,25.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,2.0,69.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,6.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,41.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,11.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,29.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,30.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,72.0,116.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,70.0,98.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,25.0,54.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,12.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.0,12.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,63.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,47.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,72.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,18.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,71.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,75.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,42.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,19.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,72.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,70.0,114.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,56.0,73.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,46.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,2.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,72.0,108.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,69.0,85.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,53.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2
0.0,29.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,35.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,9.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,19.0,89.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,61.0,115.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,8.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,29.0,101.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,72.0,108.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,7.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,16.0,49.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,21.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,7.0,90.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,32.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,67.0,116.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,67.0,109.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,24.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,17.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,24.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,28.0,97.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,38.0,95.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,38.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,79.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,72.0,103.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,8.0,101.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
1.0,62.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,67.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,18.0,20.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,2.0,64.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,33.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,71.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,7.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,5.0,70.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,17.0,93.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,12.0,20.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
1.0,50.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,45.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,56.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,59.0,76.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,87.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,1.0,81.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,67.0,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,39.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,36.0,93.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,72.0,70.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,66.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,9.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,68.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,7.0,24.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,1.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,4.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3
0.0,39.0,73.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,7.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,72.0,84.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,46.0,101.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,61.0,98.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,20.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
